id,amount,length,housing,income,purpose,overdue_times,default_times,total_default_number,last_overdue_months,inquire_times,closed_credict_cards,total_balance,mortage_number,account_number,loan_history,recent_loan_number,recent_account_months,credict_used_amount,credict_limit,half_used_credict_card,total_credict_card_number,last_credict_card_months,id_bin,amount_bin
-1.7285901631375231,-0.2799721562588288,-1.1156425279923434,0,-0.6473941947746458,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,0.6958879956681628,-0.21958604088171182,-0.06010829247756457,-0.5470722262770245,-0.9088909088281585,0.12729173017337592,0.781133465884943,-0.4255118842220475,-0.23796064081125753,-0.43764352544798396,-0.750464884095568,1.9661376901503407,0.39541332259832873,-0.6932282034219185,0,1
-1.7216619460507996,-0.03176989007192384,-0.7943169150913229,2,-0.1637849202289425,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.6212277814182977,0.25934933388155673,0.12729173017337592,0.781133465884943,-0.4255118842220475,-0.43333062505695336,0.08233308569614567,-0.11982212435139321,1.9661376901503407,1.6083376250471897,-0.028197309885926048,0,1
-1.714733728964076,-0.40407328935228126,-1.7582937537943844,2,0.3198243543167608,2,2.9044003229642747,-0.10383482633023301,-0.08481889296799709,-1.4519144600977718,-0.21958604088171182,-0.06010829247756457,-0.14885689516838652,1.4275895765912718,-0.8086768740426227,-0.03254722774520599,1.526377492943308,-0.5798581132412253,-0.22430579726607977,-0.4683352284205424,-0.4492648776019205,-0.21104882862610172,0.23781504752847094,0,1
-1.7078055118773525,-0.6522755555391863,-1.4369681408933639,2,0.6099899190441829,2,2.9044003229642747,-0.10383482633023301,-0.08481889296799709,-1.712254151705764,-0.21958604088171182,-0.06010829247756457,0.9034104322862824,2.595829819300987,0.12729173017337592,0.781133465884943,-0.4255118842220475,-0.23796064081125753,0.2067346254032407,-0.28578074533670234,4.381540257902602,1.001875473822759,1.5346252899236563,0,0
-1.700877294790629,-0.2799721562588288,-0.47299130219030233,0,0.9844969412523755,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,0.37046338115817273,-0.21958604088171182,-0.06010829247756457,-0.3550093384611264,-0.9088909088281585,1.0632603343893745,-0.03254722774520599,-0.4255118842220475,-0.23796064081125753,0.8402003604906851,0.3116702902104106,4.381540257902602,1.6083376250471897,-0.42721584600752155,0,1
-1.6939490777039055,0.3405335092084336,1.1336367623148003,2,0.1263806444984795,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,0.35465932424085955,0.25934933388155673,0.12729173017337592,0.781133465884943,-0.4255118842220475,-0.042590656565561685,-0.34215988751490667,1.406997188713451,-0.4492648776019205,-0.21104882862610172,-0.2609581226235234,0,1
-1.687020860617182,0.3405335092084336,0.1696599236117387,2,0.9001554837716048,2,2.9044003229642747,-0.10383482633023301,-0.08481889296799709,-1.907508920411758,-0.21958604088171182,-0.06010829247756457,2.190009313987375,0.25934933388155673,1.9992289386053732,-0.03254722774520599,-0.4255118842220475,-0.1402756486884096,0.5602968961497213,0.9423130499545853,-0.4492648776019205,0.39541332259832873,-0.6932282034219185,0,1
-1.6800926435304584,-1.0245789548195436,1.1336367623148003,2,0.4165462092259015,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,3.1040301430420896,-0.21958604088171182,-0.06010829247756457,1.9215662043759654,0.25934933388155673,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,-0.5310156171798013,-0.39017451687553983,-0.38535591792788787,-0.4492648776019205,-0.21104882862610172,-0.3939643013307219,0,0
-1.6731644264437349,0.09233124302152865,-0.7943169150913229,2,-0.4539504849563645,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.6058104623717976,-0.21958604088171182,-0.06010829247756457,0.6831684335167004,0.25934933388155673,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,-0.3844881289955294,-0.48129318850310504,-0.8168483324896916,-0.4492648776019205,-0.8175109798505321,-0.29420966730032305,0,1
-1.6662362093570113,-1.0245789548195436,-1.4369681408933639,1,-0.7441160496837865,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,0.6958879956681628,-0.21958604088171182,-0.06010829247756457,-0.8036504470658302,-0.9088909088281585,-1.7446454782586214,-0.8462279213753551,1.526377492943308,1.8134241937685487,-0.6722604643692597,-0.933019367179408,-0.4492648776019205,-1.4239731310749626,1.0026005750948623,0,0
-1.6593079922702878,-0.6522755555391863,0.1696599236117387,1,-0.8988710175384116,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.7294948919245569,-0.9088909088281585,1.0632603343893745,-0.03254722774520599,-0.4255118842220475,0.34814931192583,-0.3590741319487661,-0.7172731598985062,1.9661376901503407,-0.21104882862610172,1.035852119771662,0,0
-1.6523797751835643,2.8225561710774834,1.1336367623148003,0,0.7067117739533235,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.3216393386475534,-0.9088909088281585,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,0.396991807987254,0.7005214387142977,-0.003651089661676801,-0.4492648776019205,-0.21104882862610172,-0.16120348859312453,0,4
-1.6454515580968407,-0.6522755555391863,0.4909855365127592,0,-0.9685107530729928,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.9052435576093747,-0.9088909088281585,-1.7446454782586214,-1.6599086150055042,-0.4255118842220475,-0.23796064081125753,-0.7835671051598184,-0.6840814357014443,-0.4492648776019205,-1.4239731310749626,0.005054234790873577,0,0
-1.6385233410101172,-1.1486800879129961,-1.1156425279923434,0,0.6680230319896672,3,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.7717635583550827,0.25934933388155673,1.0632603343893745,-0.8462279213753551,-0.4255118842220475,-0.23796064081125753,0.1947309680630824,0.3448620144074724,-0.4492648776019205,-0.21104882862610172,-0.5934735693915196,0,0
-1.6315951239233937,-1.3968823540999011,1.1336367623148003,2,-0.7441160496837865,3,2.9044003229642747,-0.10383482633023301,-0.08481889296799709,-1.907508920411758,-0.21958604088171182,-0.06010829247756457,-0.8985695576466601,0.25934933388155673,1.9992289386053732,1.5948141595150922,-0.4255118842220475,-0.23796064081125753,-0.7530123410212336,0.6767792563780907,-0.4492648776019205,1.6083376250471897,-0.5269704800379204,0,0
-1.6246669068366701,-0.7763766886326388,-0.47299130219030233,1,-1.0342816144112084,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.7925271137946392,-0.9088909088281585,-1.7446454782586214,-1.6599086150055042,-0.4255118842220475,-0.48217312111837735,-0.36343909825427817,-0.7338690219970371,-0.4492648776019205,-0.8175109798505321,0.6035820389732668,0,0
-1.6177386897499464,-0.9004778217260911,1.1336367623148003,0,-0.43460611397453636,1,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.020046156253815377,-0.21958604088171182,-0.06010829247756457,-0.7354273363358587,0.25934933388155673,-0.8086768740426227,0.781133465884943,3.4782668701086634,-0.7263856014254971,-0.5271253347109821,-0.7172731598985062,-0.4492648776019205,-0.21104882862610172,-0.7264797480987182,0,0
-1.6108104726632229,0.5887357753953386,-1.4369681408933639,2,-0.6087054528109895,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.8600086689731979,0.25934933388155673,-0.8086768740426227,-0.03254722774520599,1.526377492943308,0.49467680011010184,-0.44964718278814225,0.04613649663391595,-0.4492648776019205,0.39541332259832873,-0.7264797480987182,0,2
-1.6038822555764993,-0.5281744224457338,1.1336367623148003,2,0.0006422331165966377,6,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-1.1264898455877816,-0.21958604088171182,-0.06010829247756457,-0.57302667057647,1.4275895765912718,0.12729173017337592,-0.03254722774520599,-0.4255118842220475,-0.18911814474983357,-0.6193352479149253,-0.8334441945882225,-0.4492648776019205,-1.4239731310749626,-0.49371893536112077,0,0
-1.5969540384897758,1.5815448401429584,-0.7943169150913229,2,0.1263806444984795,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,0.7499084331438465,0.25934933388155673,1.0632603343893745,-0.03254722774520599,-0.4255118842220475,1.471526721338581,0.4069774546686086,-0.13641798644992412,-0.4492648776019205,-0.21104882862610172,-0.22770657794672378,0,3
-1.5900258214030523,-0.7763766886326388,-1.7582937537943844,0,-0.9182153885202397,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.35056000515265,-0.9088909088281585,0.12729173017337592,-0.8462279213753551,-0.4255118842220475,-0.3844881289955294,-0.6231545934322484,-0.750464884095568,-0.4492648776019205,-0.8175109798505321,-0.09470039923952529,0,0
-1.5830976043163287,-0.2799721562588288,-1.1156425279923434,1,-0.7247716787019584,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.8110660025799575,-0.9088909088281585,-0.8086768740426227,1.5948141595150922,-0.4255118842220475,-0.23796064081125753,-0.6242458350086265,-0.11982212435139321,-0.4492648776019205,2.8212619274960504,-0.7597312927755178,0,1
-1.5761693872296052,-0.03176989007192384,1.1336367623148003,0,-0.7344438641928724,6,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,1.411822147590141,-0.21958604088171182,-0.06010829247756457,-0.8993111131980728,-0.9088909088281585,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,-0.23796064081125753,-0.7404630628928863,-0.6508897115043825,-0.4492648776019205,-0.21104882862610172,0.40407277091246907,0,1
-1.5692411701428817,-1.1486800879129961,0.1696599236117387,1,-0.9375597595020678,4,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.9037604465065492,-0.9088909088281585,-1.7446454782586214,-1.6599086150055042,-0.4255118842220475,-0.23796064081125753,-0.7721090686078491,-0.9994028155735317,-0.4492648776019205,-0.8175109798505321,-0.5934735693915196,0,0
-1.5623129530561581,0.712836908488791,0.8123111494137797,0,-0.43460611397453636,4,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.8010652310777916,4.554023543503328,-0.06010829247756457,-0.8006842248601793,-0.9088909088281585,1.0632603343893745,0.781133465884943,-0.4255118842220475,-0.23796064081125753,-0.40436065736845417,-0.3355683316322951,-0.4492648776019205,0.39541332259832873,-0.7597312927755178,0,2
-1.5553847359694346,-1.1486800879129961,0.1696599236117387,2,-0.7924769771383569,3,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.12586867307459176,0.25934933388155673,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,0.8854167686014935,3.503375427641259,2.1372151210488113,-0.4492648776019205,-0.8175109798505321,1.2353613878324596,0,0
-1.548456518882711,-0.9004778217260911,-0.1516656892892818,0,-0.9569041304838959,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.631609559138076,-0.9088909088281585,1.0632603343893745,-0.8462279213753551,1.526377492943308,-0.43333062505695336,-0.5358552673220064,-0.551314538913197,-0.4492648776019205,-0.8175109798505321,-0.7597312927755178,0,0
-1.5415283017959875,-1.0245789548195436,1.1336367623148003,0,-0.7247716787019584,3,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,-0.7502584473641134,-0.9088909088281585,-0.8086768740426227,-0.8462279213753551,-0.4255118842220475,-0.5310156171798013,-0.6367951131369738,-0.7172731598985062,-0.4492648776019205,-0.21104882862610172,1.567876834600456,0,0
-1.534600084709264,1.9538482394233159,-1.1156425279923434,2,3.12475814668184,2,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,-0.0851310791558134,-0.21958604088171182,-0.06010829247756457,1.2274702082536468,0.25934933388155673,1.9992289386053732,1.5948141595150922,-0.4255118842220475,-0.23796064081125753,-0.6160615231857913,4.095526848675459,-0.4492648776019205,2.21479977627162,-0.7597312927755178,0,3
-1.5276718676225405,-0.9004778217260911,1.1336367623148003,0,-0.5506723398655051,6,-0.3298984776640935,-0.10383482633023301,-0.08481889296799709,0.11012368955018066,-0.21958604088171182,-0.06010829247756457,-0.8370204468794032,-0.9088909088281585,-0.8086768740426227,-0.03254722774520599,1.526377492943308,0.15277932768013416,-0.4141818315558564,-0.13641798644992412,-0.4492648776019205,-0.8175109798505321,-0.7929828374523173,0,0
